"match","subject_m","goal_m","date_m","go_out_m","subject_f","goal_f","date_f","go_out_f"
0,"Econ","fun","2/week","> 2/week","Arts+Humanities","date","several/yr","2/week"
0,"Sciences","fun","almost never","2/week","Arts+Humanities","fun","1/month","2/week"
0,"Econ","fun","2/week","> 2/week","Arts+Humanities","fun","1/month","2/week"
0,"Econ","other","2/month","2/week","Arts+Humanities","fun","1/month","2/week"
1,"Law","other","1/month","1/week","Arts+Humanities","fun","1/month","2/week"
0,"Econ","other","several/yr","> 2/week","Arts+Humanities","fun","1/month","2/week"
0,"Econ","meet ppl","several/yr","2/month","Arts+Humanities","fun","1/month","2/week"
1,"Law","fun","several/yr","2/week","Arts+Humanities","fun","1/month","2/week"
0,"Arts+Humanities","fun","2/month","1/week","Arts+Humanities","fun","1/month","2/week"
0,"Sciences","fun","several/yr","> 2/week","Arts+Humanities","fun","1/month","2/week"
0,"Law","other","1/month","2/week","Arts+Humanities","fun","1/month","2/week"
0,"Econ","fun","2/week","> 2/week","Law","meet ppl","almost never","2/week"
0,"Econ","other","2/month","2/week","Law","meet ppl","almost never","2/week"
0,"Econ","meet ppl","several/yr","2/month","Law","meet ppl","almost never","2/week"
0,"Law","fun","several/yr","2/week","Law","meet ppl","almost never","2/week"
0,"Sciences","fun","several/yr","> 2/week","Law","meet ppl","almost never","2/week"
1,"Econ","other","several/yr","> 2/week","Law","meet ppl","almost never","2/week"
1,"Sciences","fun","almost never","2/week","Law","meet ppl","almost never","2/week"
0,"Law","other","1/month","1/week","Law","meet ppl","almost never","2/week"
1,"Law","other","1/month","2/week","Law","meet ppl","almost never","2/week"
0,"Arts+Humanities","fun","2/month","1/week","Law","meet ppl","almost never","2/week"
0,"Econ","meet ppl","several/yr","2/month","Law","date","several/yr","> 2/week"
0,"Sciences","fun","almost never","2/week","Law","date","several/yr","> 2/week"
0,"Econ","other","several/yr","> 2/week","Law","date","several/yr","> 2/week"
1,"Law","other","1/month","2/week","Law","date","several/yr","> 2/week"
0,"Law","other","1/month","1/week","Law","date","several/yr","> 2/week"
0,"Sciences","fun","several/yr","> 2/week","Law","date","several/yr","> 2/week"
0,"Econ","fun","2/week","> 2/week","Law","date","several/yr","> 2/week"
0,"Arts+Humanities","fun","2/month","1/week","Law","date","several/yr","> 2/week"
0,"Law","fun","several/yr","2/week","Law","date","several/yr","> 2/week"
0,"Econ","other","2/month","2/week","Law","date","several/yr","> 2/week"
0,"Sciences","fun","several/yr","1/week","Arts+Humanities","meet ppl","almost never","2/week"
0,"Econ","fun","1/month","> 2/week","Arts+Humanities","meet ppl","almost never","2/week"
0,"Econ","fun","1/week","2/week","Arts+Humanities","meet ppl","almost never","2/week"
1,"Econ","meet ppl","several/yr","1/week","Arts+Humanities","meet ppl","almost never","2/week"
0,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","meet ppl","almost never","2/week"
0,"Law","fun","almost never","1/week","Arts+Humanities","meet ppl","almost never","2/week"
0,"Sciences","meet ppl","1/month","1/week","Arts+Humanities","meet ppl","almost never","2/week"
0,"Econ","fun","1/month","2/week","Arts+Humanities","meet ppl","almost never","2/week"
0,"Econ","date","2/month","1/week","Arts+Humanities","meet ppl","almost never","2/week"
1,"Arts+Humanities","meet ppl","several/yr","> 2/week","Arts+Humanities","meet ppl","almost never","2/week"
1,"Law","meet ppl","almost never","> 2/week","Arts+Humanities","meet ppl","almost never","2/week"
1,"Arts+Humanities","fun","2/month","> 2/week","Arts+Humanities","meet ppl","almost never","2/week"
0,"Sciences","fun","2/month","2/month","Arts+Humanities","meet ppl","almost never","2/week"
0,"Law","date","1/week","2/week","Arts+Humanities","meet ppl","almost never","2/week"
0,"Sciences","meet ppl","1/month","2/week","Arts+Humanities","meet ppl","almost never","2/week"
0,"Sciences","fun","almost never","> 2/week","Arts+Humanities","meet ppl","almost never","2/week"
1,"Arts+Humanities","fun","2/month","> 2/week","Arts+Humanities","meet ppl","almost never","2/week"
0,"Law","meet ppl","almost never","> 2/week","Sciences","meet ppl","almost never","> 2/week"
1,"Arts+Humanities","fun","2/month","> 2/week","Sciences","meet ppl","almost never","> 2/week"
0,"Law","fun","almost never","1/week","Sciences","meet ppl","almost never","> 2/week"
0,"Sciences","fun","almost never","> 2/week","Sciences","meet ppl","almost never","> 2/week"
0,"Econ","meet ppl","2/month","> 2/week","Sciences","meet ppl","almost never","> 2/week"
0,"Econ","date","2/month","1/week","Sciences","meet ppl","almost never","> 2/week"
0,"Arts+Humanities","fun","2/month","> 2/week","Sciences","meet ppl","almost never","> 2/week"
0,"Econ","fun","1/week","2/week","Sciences","meet ppl","almost never","> 2/week"
0,"Econ","fun","1/month","> 2/week","Sciences","meet ppl","almost never","> 2/week"
0,"Law","date","1/week","2/week","Sciences","meet ppl","almost never","> 2/week"
0,"Sciences","fun","2/month","2/month","Sciences","meet ppl","almost never","> 2/week"
0,"Arts+Humanities","meet ppl","several/yr","> 2/week","Sciences","meet ppl","almost never","> 2/week"
0,"Econ","meet ppl","several/yr","1/week","Sciences","meet ppl","almost never","> 2/week"
0,"Sciences","meet ppl","1/month","2/week","Sciences","meet ppl","almost never","> 2/week"
1,"Sciences","meet ppl","1/month","1/week","Sciences","meet ppl","almost never","> 2/week"
0,"Econ","fun","1/month","2/week","Sciences","meet ppl","almost never","> 2/week"
1,"Sciences","fun","several/yr","1/week","Sciences","meet ppl","almost never","> 2/week"
1,"Law","meet ppl","almost never","> 2/week","Sciences","fun","1/month","2/month"
0,"Econ","fun","1/month","2/week","Sciences","fun","1/month","2/month"
0,"Sciences","fun","several/yr","1/week","Sciences","fun","1/month","2/month"
1,"Arts+Humanities","fun","2/month","> 2/week","Sciences","fun","1/month","2/month"
0,"Econ","fun","1/month","> 2/week","Sciences","fun","1/month","2/month"
0,"Econ","meet ppl","several/yr","1/week","Sciences","fun","1/month","2/month"
0,"Econ","meet ppl","2/month","> 2/week","Sciences","fun","1/month","2/month"
0,"Sciences","meet ppl","1/month","1/week","Sciences","fun","1/month","2/month"
0,"Arts+Humanities","meet ppl","several/yr","> 2/week","Sciences","fun","1/month","2/month"
0,"Arts+Humanities","fun","2/month","> 2/week","Sciences","fun","1/month","2/month"
0,"Law","fun","almost never","1/week","Sciences","fun","1/month","2/month"
1,"Sciences","fun","2/month","2/month","Sciences","fun","1/month","2/month"
0,"Law","date","1/week","2/week","Sciences","fun","1/month","2/month"
0,"Econ","fun","1/week","2/week","Sciences","fun","1/month","2/month"
0,"Econ","date","2/month","1/week","Sciences","fun","1/month","2/month"
0,"Sciences","meet ppl","1/month","2/week","Sciences","fun","1/month","2/month"
0,"Sciences","fun","almost never","> 2/week","Sciences","fun","1/month","2/month"
0,"Sciences","fun","2/month","2/month","Arts+Humanities","fun","1/month","2/week"
1,"Sciences","meet ppl","1/month","1/week","Arts+Humanities","fun","1/month","2/week"
0,"Sciences","meet ppl","1/month","2/week","Arts+Humanities","fun","1/month","2/week"
0,"Law","fun","almost never","1/week","Arts+Humanities","fun","1/month","2/week"
1,"Law","date","1/week","2/week","Arts+Humanities","fun","1/month","2/week"
0,"Arts+Humanities","fun","2/month","> 2/week","Arts+Humanities","fun","1/month","2/week"
0,"Law","meet ppl","almost never","> 2/week","Arts+Humanities","fun","1/month","2/week"
1,"Sciences","fun","several/yr","1/week","Arts+Humanities","fun","1/month","2/week"
0,"Sciences","fun","almost never","> 2/week","Arts+Humanities","fun","1/month","2/week"
0,"Econ","fun","1/week","2/week","Arts+Humanities","fun","1/month","2/week"
0,"Econ","fun","1/month","> 2/week","Arts+Humanities","fun","1/month","2/week"
0,"Econ","meet ppl","several/yr","1/week","Arts+Humanities","fun","1/month","2/week"
0,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","fun","1/month","2/week"
0,"Econ","date","2/month","1/week","Arts+Humanities","fun","1/month","2/week"
0,"Arts+Humanities","meet ppl","several/yr","> 2/week","Arts+Humanities","fun","1/month","2/week"
0,"Arts+Humanities","fun","2/month","> 2/week","Arts+Humanities","fun","1/month","2/week"
0,"Econ","fun","1/month","2/week","Arts+Humanities","fun","1/month","2/week"
0,"Sciences","meet ppl","1/month","2/week","Arts+Humanities","fun","1/week","2/week"
0,"Sciences","meet ppl","1/month","1/week","Arts+Humanities","fun","1/week","2/week"
0,"Econ","fun","1/week","2/week","Arts+Humanities","fun","1/week","2/week"
1,"Arts+Humanities","fun","2/month","> 2/week","Arts+Humanities","fun","1/week","2/week"
0,"Sciences","fun","almost never","> 2/week","Arts+Humanities","fun","1/week","2/week"
0,"Econ","date","2/month","1/week","Arts+Humanities","fun","1/week","2/week"
0,"Sciences","fun","2/month","2/month","Arts+Humanities","fun","1/week","2/week"
1,"Law","date","1/week","2/week","Arts+Humanities","fun","1/week","2/week"
0,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","fun","1/week","2/week"
0,"Sciences","fun","several/yr","1/week","Arts+Humanities","fun","1/week","2/week"
0,"Law","fun","almost never","1/week","Arts+Humanities","fun","1/week","2/week"
1,"Law","meet ppl","almost never","> 2/week","Arts+Humanities","fun","1/week","2/week"
0,"Arts+Humanities","meet ppl","several/yr","> 2/week","Arts+Humanities","fun","1/week","2/week"
1,"Econ","meet ppl","several/yr","1/week","Arts+Humanities","fun","1/week","2/week"
0,"Econ","fun","1/month","2/week","Arts+Humanities","fun","1/week","2/week"
0,"Econ","fun","1/month","> 2/week","Arts+Humanities","fun","1/week","2/week"
1,"Arts+Humanities","fun","2/month","> 2/week","Arts+Humanities","fun","1/week","2/week"
1,"Arts+Humanities","fun","2/month","> 2/week","Econ","meet ppl","several/yr","> 2/week"
0,"Econ","meet ppl","2/month","> 2/week","Econ","meet ppl","several/yr","> 2/week"
0,"Law","fun","almost never","1/week","Econ","meet ppl","several/yr","> 2/week"
0,"Econ","fun","1/month","> 2/week","Econ","meet ppl","several/yr","> 2/week"
0,"Sciences","fun","almost never","> 2/week","Econ","meet ppl","several/yr","> 2/week"
0,"Sciences","meet ppl","1/month","1/week","Econ","meet ppl","several/yr","> 2/week"
0,"Econ","fun","1/week","2/week","Econ","meet ppl","several/yr","> 2/week"
0,"Sciences","meet ppl","1/month","2/week","Econ","meet ppl","several/yr","> 2/week"
0,"Sciences","fun","several/yr","1/week","Econ","meet ppl","several/yr","> 2/week"
0,"Arts+Humanities","fun","2/month","> 2/week","Econ","meet ppl","several/yr","> 2/week"
1,"Law","date","1/week","2/week","Econ","meet ppl","several/yr","> 2/week"
0,"Law","meet ppl","almost never","> 2/week","Econ","meet ppl","several/yr","> 2/week"
0,"Econ","date","2/month","1/week","Econ","meet ppl","several/yr","> 2/week"
0,"Econ","fun","1/month","2/week","Econ","meet ppl","several/yr","> 2/week"
0,"Sciences","fun","2/month","2/month","Econ","meet ppl","several/yr","> 2/week"
0,"Arts+Humanities","meet ppl","several/yr","> 2/week","Econ","meet ppl","several/yr","> 2/week"
0,"Econ","meet ppl","several/yr","1/week","Econ","meet ppl","several/yr","> 2/week"
0,"Arts+Humanities","fun","2/month","> 2/week","Sciences","meet ppl","2/month","> 2/week"
0,"Arts+Humanities","meet ppl","several/yr","> 2/week","Sciences","meet ppl","2/month","> 2/week"
0,"Sciences","fun","2/month","2/month","Sciences","meet ppl","2/month","> 2/week"
0,"Econ","meet ppl","2/month","> 2/week","Sciences","meet ppl","2/month","> 2/week"
1,"Law","meet ppl","almost never","> 2/week","Sciences","meet ppl","2/month","> 2/week"
0,"Econ","date","2/month","1/week","Sciences","meet ppl","2/month","> 2/week"
0,"Econ","fun","1/month","2/week","Sciences","meet ppl","2/month","> 2/week"
0,"Sciences","meet ppl","1/month","1/week","Sciences","meet ppl","2/month","> 2/week"
0,"Law","fun","almost never","1/week","Sciences","meet ppl","2/month","> 2/week"
0,"Sciences","fun","almost never","> 2/week","Sciences","meet ppl","2/month","> 2/week"
0,"Sciences","meet ppl","1/month","2/week","Sciences","meet ppl","2/month","> 2/week"
0,"Econ","fun","1/month","> 2/week","Sciences","meet ppl","2/month","> 2/week"
0,"Econ","fun","1/week","2/week","Sciences","meet ppl","2/month","> 2/week"
1,"Sciences","fun","several/yr","1/week","Sciences","meet ppl","2/month","> 2/week"
0,"Arts+Humanities","fun","2/month","> 2/week","Sciences","meet ppl","2/month","> 2/week"
0,"Law","date","1/week","2/week","Sciences","meet ppl","2/month","> 2/week"
0,"Econ","meet ppl","several/yr","1/week","Sciences","meet ppl","2/month","> 2/week"
0,"Econ","fun","1/month","2/week","Arts+Humanities","meet ppl","almost never","> 2/week"
0,"Law","date","1/week","2/week","Arts+Humanities","meet ppl","almost never","> 2/week"
1,"Sciences","meet ppl","1/month","2/week","Arts+Humanities","meet ppl","almost never","> 2/week"
1,"Econ","fun","1/week","2/week","Arts+Humanities","meet ppl","almost never","> 2/week"
1,"Arts+Humanities","meet ppl","several/yr","> 2/week","Arts+Humanities","meet ppl","almost never","> 2/week"
1,"Arts+Humanities","fun","2/month","> 2/week","Arts+Humanities","meet ppl","almost never","> 2/week"
0,"Econ","fun","1/month","> 2/week","Arts+Humanities","meet ppl","almost never","> 2/week"
1,"Law","meet ppl","almost never","> 2/week","Arts+Humanities","meet ppl","almost never","> 2/week"
0,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","meet ppl","almost never","> 2/week"
0,"Econ","meet ppl","several/yr","1/week","Arts+Humanities","meet ppl","almost never","> 2/week"
1,"Sciences","fun","several/yr","1/week","Arts+Humanities","meet ppl","almost never","> 2/week"
1,"Arts+Humanities","fun","2/month","> 2/week","Arts+Humanities","meet ppl","almost never","> 2/week"
0,"Sciences","fun","almost never","> 2/week","Arts+Humanities","meet ppl","almost never","> 2/week"
0,"Econ","date","2/month","1/week","Arts+Humanities","meet ppl","almost never","> 2/week"
1,"Sciences","meet ppl","1/month","1/week","Arts+Humanities","meet ppl","almost never","> 2/week"
0,"Law","fun","almost never","1/week","Arts+Humanities","meet ppl","almost never","> 2/week"
0,"Sciences","fun","2/month","2/month","Arts+Humanities","meet ppl","almost never","> 2/week"
0,"Sciences","fun","several/yr","1/week","Econ","fun","almost never","1/week"
0,"Econ","fun","1/week","2/week","Econ","fun","almost never","1/week"
0,"Econ","meet ppl","several/yr","1/week","Econ","fun","almost never","1/week"
0,"Law","fun","almost never","1/week","Econ","fun","almost never","1/week"
0,"Econ","date","2/month","1/week","Econ","fun","almost never","1/week"
0,"Arts+Humanities","fun","2/month","> 2/week","Econ","fun","almost never","1/week"
0,"Law","meet ppl","almost never","> 2/week","Econ","fun","almost never","1/week"
0,"Sciences","fun","2/month","2/month","Econ","fun","almost never","1/week"
0,"Econ","fun","1/month","> 2/week","Econ","fun","almost never","1/week"
0,"Arts+Humanities","meet ppl","several/yr","> 2/week","Econ","fun","almost never","1/week"
0,"Econ","fun","1/month","2/week","Econ","fun","almost never","1/week"
0,"Arts+Humanities","fun","2/month","> 2/week","Econ","fun","almost never","1/week"
1,"Sciences","meet ppl","1/month","1/week","Econ","fun","almost never","1/week"
0,"Sciences","meet ppl","1/month","2/week","Econ","fun","almost never","1/week"
1,"Law","date","1/week","2/week","Econ","fun","almost never","1/week"
0,"Sciences","fun","almost never","> 2/week","Econ","fun","almost never","1/week"
0,"Econ","meet ppl","2/month","> 2/week","Econ","fun","almost never","1/week"
0,"Econ","fun","1/month","> 2/week","Sciences","meet ppl","almost never","almost never"
0,"Sciences","fun","2/month","2/month","Sciences","meet ppl","almost never","almost never"
0,"Econ","date","2/month","1/week","Sciences","meet ppl","almost never","almost never"
0,"Sciences","meet ppl","1/month","2/week","Sciences","meet ppl","almost never","almost never"
0,"Sciences","meet ppl","1/month","1/week","Sciences","meet ppl","almost never","almost never"
0,"Arts+Humanities","meet ppl","several/yr","> 2/week","Sciences","meet ppl","almost never","almost never"
1,"Arts+Humanities","fun","2/month","> 2/week","Sciences","meet ppl","almost never","almost never"
0,"Sciences","fun","several/yr","1/week","Sciences","meet ppl","almost never","almost never"
0,"Sciences","fun","almost never","> 2/week","Sciences","meet ppl","almost never","almost never"
0,"Econ","fun","1/month","2/week","Sciences","meet ppl","almost never","almost never"
0,"Econ","meet ppl","several/yr","1/week","Sciences","meet ppl","almost never","almost never"
0,"Econ","meet ppl","2/month","> 2/week","Sciences","meet ppl","almost never","almost never"
0,"Law","fun","almost never","1/week","Sciences","meet ppl","almost never","almost never"
0,"Econ","fun","1/week","2/week","Sciences","meet ppl","almost never","almost never"
0,"Arts+Humanities","fun","2/month","> 2/week","Sciences","meet ppl","almost never","almost never"
0,"Law","date","1/week","2/week","Sciences","meet ppl","almost never","almost never"
0,"Law","meet ppl","almost never","> 2/week","Sciences","meet ppl","almost never","almost never"
1,"Sciences","meet ppl","1/month","2/week","Law","fun","1/week","2/week"
0,"Sciences","fun","2/month","2/month","Law","fun","1/week","2/week"
1,"Arts+Humanities","meet ppl","several/yr","> 2/week","Law","fun","1/week","2/week"
